ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
21318,unclog,"-ˈkläg,ˌənˈklôg",,unclog,,
21319,unclogged,"-ˈkläg,ˌənˈklôg",,tisztulnak,,
21320,unclose,ˌənˈklōz,verb,felnyit,"pry|open up",
21321,unclosed,,adjective,bekerítetlen,,
21322,unclothe,ˌənˈklōT͟H,verb,levetkőzik,undress|strip|disrobe|denude|strip|undress|unrobe,levetkőztet
21323,unclothed,ˌənˈklōT͟Hd,verb,meztelenség,undress|strip|unclothe|disrobe|denude|strip|undress|unclothe|unrobe,levetkőzik|levetkőztet
21324,unclouded,ˌənˈkloudid,adjective,felhőtlen,cloudless,
21325,unclubbable,,,unclubbable,,
21326,uncluttered,ˌənˈklətərd,,rendezett,,
21327,unco,unko,,"szokatlan dolog",,
21328,uncoerced,,,uncoerced,,
21329,uncolored,ˌənˈkələrd,,színezetlen,,
21330,uncomely,,adjective,bájtalan,,
21331,uncomfortable,"-ˈkəmftərbəl,ˌənˈkəmfərtəbəl",adjective,kényelmetlen,inconvenient|uneasy|comfortless|embarrassing|awkward,kínos
21332,uncomic,,,uncomic,,
21333,uncommon,ˌənˈkämən,adjective,ritka,rare|scarce|sparse|infrequent|extraordinary|exceptional|unusual|extra|phenomenal|strange|particular|peculiar|extraordinary|quaint,rendkívüli|különös
21334,uncommonly,,adverb,szokatlanul,"in particular|particularly|specially|peculiarly",különösen
21335,uncommunicable,,,uncommunicable,,
21336,uncommunicative,"-ˌkātiv,ˌənkəˈmyo͞onəkətiv",adjective,zárkózott,"standoffish|distant|be unsociable|undemonstrative|incommunicative",
21337,uncompelling,,,"túl vonzó",,
21338,uncomplaining,ˌənkəmˈplāniNG,adjective,türelmes,patient|tolerant|suffering|large-minded|long-suffering,
21339,uncomplimentary,ˌənˌkämpləˈmentərē,,uncomplimentary,,
21340,uncompromising,ˌənˈkämprəˌmīziNG,adjective,rendíthetetlen,stonewall|unshakable|imperturbable|unflappable|stalwart,
21341,unconceivable,,adjective,elképzelhetetlen,unimaginable|unthinkable|inconceivable,
21342,unconcern,ˌənkənˈsərn,noun,érdektelenség,disinterest|indifference|lethargy|stolidity,közöny
21343,unconcerned,ˌənkənˈsərnd,adjective,érdektelen,disinterested|nonchalant|apathetic|uninterested|stolid|phlegmatic,közönyös
21344,unconditional,"-ˈdiSHnəl,ˌənkənˈdiSHənl",adjective,feltétlen,peremptory,
21345,unconfined,ˌənkənˈfīnd,,víztükrű,,
21346,uncongenial,ˌənkənˈjēnyəl,adjective,"nem rokonszenves",unlovable,
21347,unconnected,ˌənkəˈnektid,adjective,"nem összefüggő",,
21348,unconquerable,ˌənˈkäNGk(ə)rəbəl,adjective,legyőzhetetlen,insuperable|inexpugnable,
21349,unconscionable,ˌənˈkänSH(ə)nəbəl,adjective,lelkiismeretlen,unscrupulous|conscienceless,
21350,unconscious,ˌənˈkänSHəs,adjective,öntudatlan,senseless|insensible,
21351,unconsidered,ˌənkənˈsidərd,,meggondolatlan,,
21352,unconsolidated,,,"nem konszolidált",,
21353,unconstraint,ˌənkənˈstrānt,,unconstraint,,
21354,uncontrollable,ˌənkənˈtrōləbəl,adjective,ellenőrizhetetlen,unlimited|unrestricted|infinite|indefinite|discretionary,korlátlan
21355,uncontrolled,,adjective,ellenőrizetlen,independent|irrespective|sovereign|unattached|maverick,független
21356,uncontroversial,ˌənˌkäntrəˈvərSHəl,,kétségbevonhatatlan,,
21357,unconventional,ˌənkənˈvenSHənl,adjective,"konvenciókhoz nem ragaszkodó",,
21358,unconvinced,ˌənkənˈvinst,,meggyőződve,,
21359,unconvincing,ˌənkənˈvinsiNG,adjective,"nem meggyőző",,
21360,uncooked,ənˈko͝okt,adjective,főtlen,unboiled|underdone,
21361,uncoordinated,ˌənkōˈôrdnˌātid,adjective,"nem koordinált",,
21362,uncordial,,,uncordial,,
21363,uncork,ˌənˈkôrk,verb,"dugót kihúz",,
21364,uncountable,ˌənˈkountəbəl,adjective,megszámlálhatatlan,incalculable|inestimable|incomputable,
21365,uncounted,ˌənˈkountid,adjective,megszámolatlan,,
21366,uncouple,ˌənˈkəpəl,verb,szétválaszt,disconnect|dispart|disjoin|dissociate|unstick,eloldoz
21367,uncouth,ˌənˈko͞oTH,adjective,faragatlan,boorish|loutish|unhewn|ill-bred,bárdolatlan
21368,uncover,ˌənˈkəvər,verb,feltárni,,kitakar
21369,uncovered,ˌənˈkəvərd,adjective,fedetlen,,
21370,uncritical,ˌənˈkritikəl,adjective,kritikátlan,,
21371,uncrown,ˌənˈkroun,verb,"koronájától megfoszt",,
21372,unctuous,ˈəNG(k)CHo͞oəs,adjective,kenetteljes,oily,
21373,uncultivated,ˌənˈkəltəˌvātid,adjective,műveletlen,ignorant|uncivilized|barbaric|unlettered|philistine,
21374,uncultured,ˌənˈkəlCHərd,adjective,iskolázatlan,unschooled,
21375,uncurious,,,uncurious,,
21376,uncurl,ˌənˈkərl,verb,kibont,"undo|unfurl|unwrap|loosen|let down",
21377,uncustomary,,adjective,szokatlan,"unusual|unaccustomed|offbeat|out of the ordinary|new",
21378,undauntable,,,undauntable,,
21379,undaunted,"-ˈdänt-,ˌənˈdôntid",adjective,rettenthetetlen,fearless|intrepid|dauntless,
21380,undeceive,ˌəndiˈsēv,verb,kijózanít,disenchant|sober|disillusion,
21381,undecided,ˌəndiˈsīdid,adjective,eldöntetlen,draw|indeterminable|pending,"el nem döntött"
21382,undecipherable,ˌəndiˈsīf(ə)rəbəl,,megfejthetetlen,,
21383,undecorated,ˌənˈdekəˌrātid,,díszítetlen,,
21384,undefended,ˌəndiˈfendid,adjective,védtelen,unprotected|unsheltered|unshielded|defenceless|open|overt|outright|frank|straight,nyílt
21385,undefined,ˌəndiˈfīnd,,határozatlan,,
21386,undemonstrative,ˌəndiˈmänstrətiv,adjective,zárkózott,"standoffish|uncommunicative|distant|be unsociable|incommunicative",
21387,undeniable,ˌəndiˈnīəbəl,adjective,tagadhatatlan,,
21388,undeniably,,,tagadhatatlanul,,
21389,under,ˈəndər,preposition,alatt,during|in|below|beneath|pending|bottom,alá|alul
21390,"under way",,adverb,"folyamatban van","on the way|en route|underway|in transit|en route|on the go",úton|útközben
21391,underbelly,ˈəndərˌbelē,,underbelly,,
21392,underbody,ˈəndərˌbädē,,alvázat,,
21393,underclothes,ˈəndərˌklō(T͟H)z,noun,fehérnemű,lingerie|linen,
21394,underclothing,ˈəndərˌklōT͟HiNG,noun,alsónemű,undergarment|briefs,
21395,undercover,ˌəndərˈkəvər,adjective,titkos,"secret|confidential|clandestine|top secret|hidden",titkolt
21396,underestimate,,verb,alábecsül,"underrate|undervalue|underprize|misjudge|despise|disparage|dispraise|play down",lebecsül
21397,undergarments,,noun,alsóruházat,undergarment|underclothing|briefs,alsónemű
21398,undergird,ˌəndərˈgərd,,undergird,,
21399,undergo,ˌəndərˈgō,verb,mennek,bear|tolerate|endure|sustain|suffer,keresztülmegy|elvisel
21400,underground,,noun,"föld alatt",subway|metro|subway|tube,földalatti|metró
21401,underhand,ˈəndərˌhand,adjective,alattomos,sneaking|hang-dog,alamuszi
21402,underhanded,ˌəndərˈhandəd,adjective,"alulról ütött",,
21403,underline,ˌəndərˈlīn,noun,aláhúzás,,képszöveg
21404,underling,ˈəndərliNG,,beosztott,,
21405,underlying,,adjective,mögöttes,subordinate|subordinated|dependent|minor|inferior,"alárendelt|valami alatt fekvő"
21406,undermining,,verb,aláásva,"undermine|dig under|undercut",aláás
21407,undermost,,adjective,legalsó,lowermost|bottommost|nethermost,
21408,underneath,ˌəndərˈnēTH,adverb,alul,below|beneath|downstairs|underfoot,
21409,underpart,ˈəndərˌpärt,,underpart,,
21410,underpin,ˌəndərˈpin,verb,alátámasztják,confirm|strengthen|reinforce|fortify|verify|buttress,megerősít|aládúcol
21411,underpinning,ˈəndərˌpiniNG,verb,alátámasztó,confirm|strengthen|reinforce|fortify|verify|vouch|underpin|buttress,megerősít|aládúcol
21412,underprivileged,ˌəndərˈpriv(ə)lijd,adjective,"hátrányos helyzetű",handicapped|underdog,
21413,underrate,ˌəndə(r)ˈrāt,verb,alábecsül,underestimate|undervalue|underprize,
21414,underscore,,verb,aláhúz,"underline|score under|highlight|punctuate|emphasize|stress",kihangsúlyoz
21415,underscoring,,verb,aláhúzás,"underline|underscore|score under|highlight|punctuate|emphasize|stress|underscore",aláhúz|kihangsúlyoz
21416,underside,ˈəndərˌsīd,,alsó,,
21417,undersize,,adjective,aluli,undersized,"mértéken aluli"
21418,undersized,ˌəndərˈsīzd,adjective,aluli,,"mértéken aluli"
21419,understand,ˌəndərˈstand,verb,megért,catch|comprehend|vert|perceive|see|apprehend|realize|comprehend|perceive|grasp|apprehend,ért|felfog
21420,understandable,ˌəndərˈstandəbəl,adjective,érthető,comprehensible|intelligible|lucid|perspicuous|emphatic|comprehensible|apprehensible|cogitable,felfogható
21421,understanding,ˌəndərˈstandiNG,noun,megértés,apprehension|agreement|treaty|pact|compact|covenant,megállapodás
21422,understated,ˌəndərˈstātid,verb,sugároznak,understate|decrease|reduce|diminish|lower|cut|mitigate,elbagatellizál|csökkent
21423,undersupply,,,undersupply,,
21424,undersurface,ˈəndərsərfəs,,alsó,,
21425,undertake,ˌəndərˈtāk,verb,vállal,"contract|take on|lead off|commence|go away",elvállal|belefog
21426,undertaker,ˈəndərˌtākər,noun,"temetkezési vállalkozó",mortician,vállaló
21427,undervalue,ˌəndərˈvalyo͞o,verb,alábecsül,underestimate|underrate|underprize,
21428,underwater,"-ˈwätər,ˌəndərˈwôtər",noun,"viz alatti",,"víz alatt"
21429,underwear,ˈəndərˌwer,noun,fehérnemű,,alsóruha|alátét
21430,underweight,"ˈəndərˌwāt,ˌəndərˈwāt",,soványság,,
21431,underworld,ˈəndərˌwərld,noun,alvilág,Hades|inferno|devildom,
21432,underwrite,"ˈəndə(r)ˌrīt,ˌəndə(r)ˈrīt",verb,jegyez,"sign|subscribe|undersign|set one's hand to|subscribe|jot",aláír
21433,undetermined,ˌəndiˈtərmənd,adjective,meghatározatlan,unmeasured,
21434,undeviating,ˌənˈdēvēˌātiNG,,tántoríthatatlan,,
21435,undies,ˈəndēz,,undies,,
21436,undiluted,ˌəndiˈlo͞otid,,hígítatlan,,
21437,undiplomatic,ˌənˌdipləˈmatik,adjective,tapintatlan,tactless|inconsiderate|indiscreet|indelicate|indiscrete,
21438,undisturbed,ˌəndisˈtərbd,,zavartalan,,
21439,undivided,ˌəndəˈvīdid,adjective,osztatlan,unanimous|whole|complete|total|entire|whole|absolute,teljes
21440,undo,ˌənˈdo͞o,verb,kibont,"unfurl|unwrap|loosen|let down|unpin|unseal|unfold|resolve|unpick",felbont|visszacsinál
21441,undoable,,,"vonható vissza",,
21442,undoing,ˌənˈdo͞o-iNG,noun,visszacsinálás,,tönkretevés|felfejtés
21443,undomesticated,ˌəndəˈmestiˌkātid,,undomesticated,,
21444,undoubtedly,ˌənˈdoutidlē,adverb,kétségtelenül,"doubtless|by all odds|questionless",
21445,undress,ˌənˈdres,verb,Levetkőzik,strip|unclothe|disrobe|denude|strip|unclothe|unrobe,levetkőzik|levetkőztet
21446,undressed,ˌənˈdrest,adjective,levetkőzött,,felöltözetlen
21447,undue,ˌənˈd(y)o͞o,adjective,jogtalan,unauthorized|illegal|wrongful|illegitimate|lawless,"nem követhető"
21448,unduly,,adverb,jogtalanul,,
21449,undyed,ənˈdīd,,festetlen,,
21450,undying,ˌənˈdī-iNG,adjective,halhatatlan,immortal|never-dying|deathless|lasting|abiding|imperishable|indefectible|deathless,maradandó
21451,uneager,,,uneager,,
21452,unearth,ˌənˈərTH,verb,felfedez,discover|espy|exhume|disinter|disentomb,exhumál
21453,unearthing,,verb,unearthing,discover|unearth|espy|exhume|disinter|unearth|disentomb,felfedez|exhumál
21454,unearthly,ˌənˈərTHlē,adjective,földöntúli,ethereal|superlunary|supermundane|extramundane|empyrean,
21455,unease,ˌənˈēz,,nyugtalanságot,,
21456,uneasiness,,noun,nyugtalanság,,"kínos érzés"
21457,uneasy,ˌənˈēzē,adjective,kényelmetlen,uncomfortable|inconvenient|comfortless|anxious|worried|concerned|clumsy|awkward|inexpert|unskilful|unhandy,aggódó|ügyetlen
21458,uneducated,ˌənˈejəˌkātid,adjective,tanulatlan,untaught|unlearned|untutored,
21459,unembarrassed,ˌənemˈbarəst,,unembarrassed,,
21460,unembellished,ˌənemˈbeliSHt,,unembellished,,
21461,unemotional,ˌəniˈmōSHənl,,érzelemmentes,,
21462,unemployed,ˌənimˈploid,adjective,munkanélküli,out-of-work|jobless|idle|inactive|passive|inert|indolent,tétlen
21463,unending,ˌənˈendiNG,adjective,végtelen,infinite|endless|boundless|timeless|shoreless,
21464,unendurable,ˌəninˈd(y)o͝orəbəl,adjective,kibírhatatlan,unbearable|insufferable|insupportable,
21465,unenjoyable,,,élvezhetetlen,,
21466,unenthusiastic,ˌənenˌTHo͞ozēˈastik,,unenthusiastic,,
21467,unequal,ˌənˈēkwəl,adjective,egyenlőtlen,uneven|odd|inequable|disproportionate|unproportional|incommensurate|lopsided,aránytalan
21468,unequaled,ˌənˈēkwəld,adjective,utolérhetetlen,inimitable|unequalled|peerless,
21469,unequalled,ˌənˈēkwəld,adjective,utolérhetetlen,inimitable|peerless,
21470,unequivocal,ˌəniˈkwivəkəl,adjective,egyértelmű,,
21471,unerring,"-ˈer-,ˌənˈəriNG",adjective,tévedhetetlen,infallible|unfailing|inerrable,csalhatatlan
21472,unescapable,,,unescapable,,
21473,unessential,,adjective,lényegtelen,irrelevant|marginal|inessential|immaterial|irrelative,
21474,unethical,ˌənˈeTHikəl,,etikátlan,,
21475,uneven,ˌənˈēvən,adjective,egyenetlen,rugged|jagged|ragged|patchy|jolting|unequal|odd|inequable|unique|unmatched|odd|matchless|impaired,egyenlőtlen|páratlan
21476,unexampled,ˌənigˈzampəld,adjective,példátlan,unprecedented|unparalleled|unique|unmatched|odd|uneven|matchless,páratlan
21477,unexceptional,ˌənikˈsepSHənl,adjective,hiteles,authentic|trustworthy|documentary|crediting,"kivétel nélküli"
21478,unexpected,ˌənikˈspektid,adjective,váratlan,sudden|unforeseen|uncontemplated|unlooked-for|chance,
21479,unexpectedly,,adverb,váratlanul,"abruptly|pop|quite unexpectedly",
21480,unexplainable,ˌənikˈsplānəbəl,,megmagyarázhatatlan,,
21481,unexpressed,ˌənikˈsprest,,kifejezetlen,,
21482,unfailing,ˌənˈfāliNG,adjective,kifogyhatatlan,inexhaustible|infallible|unerring|inerrable,csalhatatlan
21483,unfailingly,,,csalhatatlanul,,
21484,unfair,ˌənˈfe(ə)r,adjective,tisztességtelen,dishonest|unjust|wrongful,igazságtalan
21485,unfairness,,,tisztességtelen,,
21486,unfaithful,ˌənˈfāTHfəl,adjective,hűtlen,disloyal|treacherous|faithless|adulterous|trustless|unreliable|untrustworthy|wild-cat,megbízhatatlan
21487,unfaithfulness,,,hűtlenség,,
21488,unfamiliar,ˌənfəˈmilyər,adjective,ismeretlen,unknown|anonymous|nameless|unbeknown|unacquainted,"nem ismerős"
21489,unfamiliarity,,,ismeretlenség,,
21490,unfamous,,,unfamous,,
21491,unfashionable,ˌənˈfaSH(ə)nəbəl,adjective,divatjamúlt,demode|demoded|old-fangled,
21492,unfasten,ˌənˈfasən,verb,kinyit,unlock|open|unfold|unlatch|loose,kioldoz
21493,unfathered,ˌənˈfäT͟Hərd,,unfathered,,
21494,unfathomable,ˌənˈfaT͟Həməbəl,adjective,feneketlen,bottomless|abysmal|groundless,
21495,unfavorable,ˌənˈfāv(ə)rəbəl,adjective,kedvezőtlen,disadvantageous|poor|inauspicious|unfavourable,
21496,unfeeling,ˌənˈfēliNG,adjective,érzéketlen,insensitive|senseless|unmoved|thick-skinned|unaffected|ruthless|relentless|merciless|cruel|pitiless,könyörtelen
21497,unfeigned,ˌənˈfānd,adjective,őszinte,honest|sincere|candid|frank|straightforward,
21498,unfeignedly,,,unfeignedly,,
21499,unfeminine,ˌənˈfemənin,,unfeminine,,
21500,unfertile,,,terméketlen,,
21501,unfetter,ˌənˈfetər,verb,kiszabadít,"disengage|extricate|unlock|set at large|rid|rescue|liberate|disentangle|set loose",megszabadít
21502,unfit,ˌənˈfit,adjective,alkalmatlan,unsuitable|inappropriate|inadequate|unsuited|incapable,
21503,unfitness,,,alkalmatlanság,,
21504,unfitted,ˌənˈfitid,verb,alkalmatlanok,disenable|invalid|disqualify|unfit,"alkalmatlanná tesz"
21505,unflagging,ˌənˈflagiNG,adjective,fáradhatatlan,tireless|painstaking|weariless|sleepless|indefatigable,
21506,unflappable,ˌənˈflapəbəl,adjective,rendíthetetlen,stonewall|unshakable|uncompromising|imperturbable|stalwart,
21507,unflashy,ənˈflaSHi,,unflashy,,
21508,unfledged,ˌənˈflejd,,tapasztalatlan,,
21509,unflinching,ˌənˈflinCHiNG,,rendíthetetlen,,
21510,unfold,ˌənˈfōld,verb,kibontakozik,"decompose|hang out|unclench|tell|recite|relate|recount|set out|open|unseal|resolve|unpick|undo|relate|recount|narrate|tell|unwind|uncoil|unreel|reel off|unroll|unreel|reel|dissemble|dissimulate|explicate|expound|hull|point out|articulate|explore|unbosom|locate|elucidate|account for|expand|spread|branch out|reason|dwell on|spread|spread about|get round|gain ground|reveal|disclose|identify|locate|unbosom|unlock|open|unfasten|unlatch|develop|grow","kinyílik|elmesél|kitárul|szétbont|kiterít|szétnyit|elmond|kitár|felbont|elbeszél|legombolyít|széthajtogat|legöngyölít|szétrak|leteker|leplez|kifejt|kitereget|kitudódik|feltár|megmagyaráz|kiterjed|fejteget|elterjed|felfed|elterül|kinyit|szem elé tárul|lelepleződik|felfedeződik|kifejlődik"
21511,unforced,ˌənˈfôrst,,unforced,,
21512,unforeseen,ˌənfôrˈsēn,adjective,váratlan,sudden|unexpected|uncontemplated|unlooked-for|chance,
21513,unforgettable,ˌənfərˈgetəbəl,adjective,felejthetetlen,never-to-be-forgotten,
21514,unforgivable,ˌənfərˈgivəbəl,adjective,megbocsáthatatlan,inexcusable|unpardonable|inexpiable,
21515,unformed,ˌənˈfôrmd,adjective,alaktalan,formless|shapeless|unshapely|misshapen,
21516,unfortunate,ˌənˈfôrCHənət,adjective,szerencsétlen,"unlucky|wretched|hapless|disastrous|luckless|unlucky|luckless|down on one's luck",peches
21517,unfounded,ˌənˈfoundid,adjective,alaptalan,groundless|ungrounded|ill-founded|baseless|irrational,
21518,unfriendly,ˌənˈfren(d)lē,adjective,barátságtalan,unkind|ill-natured|chilly|inhospitable|unaffable|rigid|brusque|unkind,rideg
21519,unfrozen,ˌənˈfrōzən,verb,fagyott,unfreeze|cupel|smelt|thaw|unfreeze,kiolvaszt|felolvaszt
21520,unfruitful,ˌənˈfro͞otfəl,,terméketlen,,
21521,unfurl,ˌənˈfərl,verb,kibont,"undo|unwrap|loosen|let down|unpin",kigöngyöl
21522,ungainly,ˌənˈgānlē,adjective,otromba,gross|shy|ungraceful|graceless|gauche,félszeg
21523,ungenerous,ˌənˈjenərəs,,ungenerous,,
21524,ungentle,,,ungentle,,
21525,ungovernable,ˌənˈgəvərnəbəl,adjective,irányíthatatlan,"out of hand",
21526,ungraceful,ˌənˈgrāsfəl,adjective,félszeg,shy|graceless|ungainly|gauche,
21527,ungracious,ˌənˈgrāSHəs,adjective,kellemetlen,unpleasant|bad|disagreeable|obnoxious|untoward,
21528,ungraciousness,,,ungraciousness,,
21529,ungrammatical,ˌəngrəˈmatikəl,,"nyelvtanilag helytelen",,
21530,ungraspable,ˌənˈgraspəbəl,,megragadhatatlan,,
21531,ungrateful,ˌənˈgrātfəl,adjective,hálátlan,thankless|ingrate|unthankful,
21532,ungratefulness,,noun,hálátlanság,ingratitude,
21533,unguarded,ˌənˈgärdid,adjective,őrizetlen,careless|negligent|inadvertent|neglectful|regardless,gondatlan
21534,unguardedness,,,unguardedness,,
21535,unhampered,ˌənˈhampərd,,akadálytalanul,,
21536,unhandsome,ˌənˈhan(d)səm,adjective,csúf,unpleasant,
21537,unhandy,ˌənˈhandē,adjective,ügyetlen,clumsy|awkward|inexpert|unskilful|left-handed,
21538,unhappily,ˌənˈhapəlē,,boldogtalanul,,
21539,unhappiness,,noun,boldogtalanság,misery|infelicity,
21540,unhappy,ˌənˈhapē,adjective,boldogtalan,miserable|infelicitous|sad|sorrowful|rueful|sorry|woeful,bánatos
21541,unhealthful,ˌənˈhelTHfəl,,egészségtelen,,
21542,unhealthiness,,,unhealthiness,,
21543,unhealthy,ˌənˈhelTHē,adjective,egészségtelen,unsanitary|insanitary|unhygienic|unsound|unwholesome,
21544,unheard-of,,adjective,ismeretlen,unprecedented|egregious|unknown|unfamiliar|anonymous|nameless|unbeknown,hallatlan
21545,unheroic,ˌənhəˈrōik,,unheroic,,
21546,unhindered,ˌənˈhindərd,,akadálytalan,,
21547,unhinge,ˌənˈhinj,verb,kiakaszt,"unhook|hang out",
