ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
10102,honesty,ˈänistē,noun,őszinteség,integrity|probity|rectitude|four-square|decency|righteousness,becsületesség|tisztesség
10103,honey,ˈhənē,noun,édesem,comeliness|suavity,méz|nyájasság
10104,honor,ˈänər,noun,becsület,honour|award|medal|decoration|honour|dignity|majesty|dignitary|honour|virtue|morality|honour,kitüntetés|méltóság|erény
10105,honorable,ˈänərəbəl,adjective,tiszteletreméltó,respectable|honourable|venerable|reputable|reputed|honourable,méltóságos
10106,honorably,,,tisztességesen,,
10107,honorary,ˈänəˌrerē,adjective,tiszteletbeli,,dísz
10108,hood,ho͝od,noun,kapucni,bonnet|cowl,motorháztető|csuklya
10109,hoodlum,"ˈho͝od-,ˈho͞odləm",noun,huligán,"hooligan|roughneck|dead end kid|bum|tramp|vagabond|vagrant|hobo",csavargó
10110,hoodoo,ˈho͞oˌdo͞o,adjective,baljós,sinister,
10111,hoodwink,ˈho͝odˌwiNGk,verb,rászed,"dupe|cheat|diddle|bluff|take in|mislead|misguide|astray|bamboozle",félrevezet
10112,hooey,ˈho͞oē,,halandzsa,,
10113,"hoof it",,,kacsa,,
10114,hoo-ha,,,hoo-ha,,
10115,hoo-hah,hahh,,Hah,,
10116,hook,ho͝ok,noun,horog,"fish hook|crotchet|grappling-iron",kampó
10117,"hook up",,verb,csatlakoztassa,"hang|hang up|string up|gibbet|suspend","felakaszt|kocsiba befog|vezetékbe beköt"
10118,hooker,ˈho͝okər,noun,kurva,bitch|whore|slut|prostitute|doxy|bark|ark|barge,bárka
10119,hookup,ˈho͝okˌəp,noun,összeköttetés,connection|link|liaison|intercommunication|relations|connexion,
10120,hooligan,ˈho͞oləgin,noun,huligán,"hoodlum|roughneck|dead end kid|pimp|ponce",strici
10121,hoop,ho͞op,noun,karika,ring|circle|roundel|rim,abroncs
10122,hoopla,"ˈho͝opˌlä,ˈho͞oˌplä",noun,ricsaj,hoop-la,karikadobás
10123,hoosegow,ˈho͞osˌgou,,sittre,,
10124,hoot,ho͞ot,noun,huhogás,ululation|tu-whit|tu-whoo,
10125,hop,häp,noun,komló,bounce|skip|caper,ugrálás|szökdécselés
10126,"hope for",,,remél,,
10127,hopeful,ˈhōpfəl,adjective,bizakodó,sanguine|buoyant|promising,"reménykedő|sokat ígérő"
10128,hopeless,ˈhōplis,adjective,reménytelen,desperate,kétségbeejtő
10129,hopelessness,,noun,kétségbeesés,despair|desperation,
10130,hopped-up,,,felugrott,,
10131,hopping,ˈhäpiNG,verb,ugráló,bounce|jiggle|hop|flounce|gambol,ugrál
10132,horde,hôrd,noun,horda,bevy|cohort|herd,sereg|csorda
10133,horizonless,,,horizonless,,
10134,horn,hôrn,noun,kürt,"bugle|cornet|siren|hooter|hertz-horn|bagpipe|antler|hooter|klaxon|chemical horn","szarv|duda|agancs|autóduda|autókürt|aknagyújtó vegyi szarv|szarv antenna"
10135,horniness,,,horniness,,
10136,horn-mad,,,kürt-mad,,
10137,hornswoggle,ˈhôrnˌswägəl,,hornswoggle,,
10138,horny,ˈhôrnē,adjective,kemény,hard|tough|firm|adamantine,szarus|bőrkeményedéses
10139,horrendous,"hô-,həˈrendəs",,borzasztó,,
10140,horrible,"ˈhär-,ˈhôrəbəl",adjective,szörnyű,awful|terrible|dreadful|monstrous|dire|terrible|awful|dreadful|tremendous|formidable|horrific,borzasztó|rettentő
10141,horrid,"ˈhär-,ˈhôrid",adjective,borzalmas,direful,
10142,horridness,,,horridness,,
10143,horrific,"hôˈrifik,hə-",adjective,rettenetes,awful|terrible|scary|monstrous|ghastly|frightening|appalling|creepy|startling|frightful|horrible|formidable,ijesztő|rettentő
10144,horrified,,verb,rémült,scare|horrify|terrify|dismay|appall|alarm|horrify|disgust|horrify,megrémít|megrettent|undorít
10145,horrify,"ˈhär-,ˈhôrəˌfī",verb,megrémít,scare|terrify|dismay|appall|alarm|disgust,megrettent|undorít
10146,horrifying,,verb,szörnyű,scare|horrify|terrify|dismay|appall|alarm|horrify|disgust|horrify,megrémít|megrettent|undorít
10147,horror,"ˈhär-,ˈhôrər",noun,borzalom,monstrosity|terror|fright|scare|dismay|dread|aversion|distaste|repulsion|disrelish,rémület|rettegés|irtózás
10148,horror-struck,,,horror-sújtotta,,
10149,horse,hôrs,noun,ló,"equine|vaulting horse|rider|equestrian|horseman|equine",lovas
10150,"horse around",,,"ló körül",,
10151,"horse sense",,noun,"józan paraszti ész",instinct,ösztön
10152,horselaugh,ˈhôrsˌlaf,noun,horselaugh,"guffaw|horse laugh|heehaw",röhögés
10153,"horseless carriage",,,"lovas kocsi",,
10154,horseplay,ˈhôrsˌplā,noun,horseplay,"horse play","durva tréfa"
10155,horsepower,ˈhôrsˌpou(-ə)r,noun,lóerő,,
10156,horse-trade,,,horse-kereskedelem,,
10157,horsewhip,ˈhôrsˌ(h)wip,noun,lovaglóostor,"swagger stick|swagger cane|hunting crop",lovaglópálca
10158,"horsing around",,,körülötte,,
10159,hose,hōz,noun,tömlő,half-hose,slag|víztömlő|térdnadrág
10160,hospice,ˈhäspis,noun,menedékház,asylum,szeretetház
10161,hospitable,"häˈspitəbəl,ˈhäspitəbəl",adjective,vendégszerető,,vendéglátó
10162,host,hōst,noun,házigazda,landlord|entertainer|restaurateur|innkeeper|publican|innkeeper|publican|barkeeper|padrone|saloon-keeper,vendéglátó|vendéglős|kocsmáros
10163,hostel,ˈhästl,noun,diákszálló,home,turistaszálló|otthon
10164,hostelry,ˈhästl-rē,,vendégfogadó,,
10165,hostile,"ˈhästl,ˈhäˌstīl",adjective,ellenséges,malignant|inimical|enemy|malicious|malevolent|spiteful|malign|bitchy,rosszindulatú
10166,hostility,häˈstilitē,noun,ellenségeskedés,"enmity|animosity|feud|ill will|malevolence|malice|viciousness|malignity",rosszindulat
10167,hot,hät,adjective,forró,boiling|heated|scalding|torrid|perfervid|warm|thermal|pungent|biting|peppery|scathing|poignant|intense|heated|impetuous|vehement|heady|passionate|impassioned|passional|hectic|tropical,meleg|csípős|heves|szenvedélyes
10168,"hot air",,noun,"forró levegő",verbiage|bunkum|rigmarole|rant|buncombe,"üres fecsegés"
10169,"hot stuff",,,"forró cucc",,
10170,"hot ticket",,,"forró jegy",,
10171,"hot war",,noun,"forró háború",,melegháború
10172,hotbed,ˈhätˌbed,noun,melegágy,"glass culture|seed bed|matrix",
10173,hot-blooded,,adjective,Forróvérű,,forróvérű
10174,hot-button,,,hot-gombot,,
10175,hotcake,ˈhätˌkāk,,"forró torta",,
10176,hotchpotch,ˈhäCHˌpäCH,noun,összevisszaság,topsyturvydom|helter-skelter|pell-mell|olio|motley,zagyvaság
10177,hotdog,,noun,"Hot dog","hot dog",hotdog
10178,hotel,hōˈtel,noun,szálloda,,hotel|szálló
10179,hotfoot,ˈhätˌfo͝ot,adverb,lóhalálában,post-haste,lélekszakadva
10180,"hotfoot it",,,hotfoot,,
10181,hothouse,ˈhätˌhous,noun,melegház,"greenhouse|glasshouse|grapery|conservatory|greenhouse|garden house|glasshouse|greenery|conservatory",üvegház
10182,hotness,,,forróság,,
10183,hots,,verb,zúgva,"rehash|hot|warm up|heat up",felmelegít
10184,hotshot,ˈhätˌSHät,,nagyágyú,,
10185,hottie,ˈhätē,,hottie,,
10186,hottish,,,hottish,,
10187,hound,hound,noun,vadászkutya,rascal,"hitvány ember"
10188,hounding,,verb,hounding,hound,"vadászkutyával vadászik"
10189,hourly,ˈou(ə)rlē,adjective,óránkénti,horary,"óránként való"
10190,house,,noun,ház,"housing|shell|chamber|dwelling house|residence|domicile|home|habitation|abode",lakóház|lakóhely
10191,"house cat",,,"házi macska",,
10192,household,ˈhousˌ(h)ōld,noun,háztartás,housekeeping|menage|houseful,háznép|udvartartás
10193,housekeeper,ˈhousˌkēpər,noun,házvezetőnő,caretaker|landlady,házmester|gazdaasszony
10194,housemaid,ˈhousˌmād,noun,szobalány,chambermaid|maid|goody,szobaasszony
10195,housing,ˈhouziNG,noun,ház,house|shell|chamber|apartment|flat|habitation|residence|rooms|accommodation|quarters|lodging|lodgement|lodgment|placement|location|putting|siting|locating|accommodation,lakás|szállás|lakásügy|elhelyezés|elszállásolás
10196,hovel,"ˈhävəl,ˈhəvəl",noun,kalyiba,hut|shack|cottage|cabin|lodge,kunyhó
10197,hover,ˈhəvər,verb,lebeg,"levitate|soar|coast|dawdle|hang about|hang around|lounge about|straggle",cselleng
10198,"hover over",,,"felett lebeg",,
10199,how,hou,adverb,hogyan,,
10200,howbeit,houˈbēit,,Ámde,,
10201,however,houˈevər,adverb,azonban,"in turn|vice versa",viszont|bárhogy
10202,howl,houl,noun,üvöltés,roar,bömbölés
10203,hoydenish,,,hoydenish,,
10204,hub,həb,noun,kerékagy,nave|centre|center|middle|midst|nucleus,középpont
10205,hubble-bubble,"ˈhəbəl ˌbəbəl",noun,morajlás,lurry|cacophony|hubbub|bellow,bugyborékolás|hangzavar
10206,hubbub,ˈhəbəb,noun,hangzavar,lurry|cacophony|hubble-bubble|uproar,tumultus
10207,hubby,ˈhəbē,noun,férj,"husband|man|old man",
10208,huckster,ˈhəkstər,noun,házaló,peddler|hawker|pedlar|battler|junkman,"vásári árus|ószeres"
10209,huddle,ˈhədl,verb,összebújik,,"halomba hány"
10210,hue,(h)yo͞o,noun,színárnyalat,tincture|tint,színfokozat
10211,"hue and cry",,noun,"lármás üdvözlés",,"hangos felháborodás"
10212,huff,həf,verb,megsértődik,"take offense|resent|get the needle|hurt deeply|pique",nekitámad|megbánt
10213,huffiness,,,sértődöttsége,,
10214,huffish,,adjective,sértődött,,
10215,huffy,ˈhəfē,adjective,ingerült,ireful,
10216,hug,həg,noun,átkarolás,embracing|envelopment,
10217,huge,(h)yo͞oj,adjective,hatalmas,powerful|mighty|enormous|vast|giant|large|high|big|great|grand|giant|enormous|vast|immense|gigantic,nagy|óriási
10218,hugely,ˈ(h)yo͞ojlē,,rendkívül,,
10219,hugeness,,noun,"roppant nagyság",,
10220,hugger-mugger,,,titokzatosság,,
10221,hulk,həlk,noun,"hajó váza",,
10222,hulking,ˈhəlkiNG,adjective,nehézkes,cumbersome|sluggish|logy|dull|lumbering|bearish|gawky|unwieldy|gauche|inelegant|stupid|silly|goofy|dumb|idiotic,esetlen|ostoba
10223,hull,həl,noun,hajótest,body|corpus|shell|peel|skin|husk|rind|tribe|trunk|body|stock|stem|vagina|sheath|scabbard|pod|shuck,test|héj|törzs|hüvely
10224,hullabaloo,"ˈhələbəˌlo͞o,ˌhələbəˈlo͞o",noun,felzúdulás,,
10225,hum,həm,noun,zümmögés,buzz|humming|drone|whirr,mormogás
10226,human,ˈ(h)yo͞omən,adjective,emberi,,
10227,"human being",,noun,"emberi lény",human|man|person|one|Jack,ember
10228,humane,(h)yo͞oˈmān,adjective,humánus,,emberséges
10229,humaneness,,noun,emberségesség,,emberszeretet
10230,humanitarian,(h)yo͞oˌmaniˈte(ə)rēən,adjective,humanitárius,philanthropical,emberbaráti
10231,humanity,(h)yo͞oˈmanitē,noun,emberiség,mankind|humankind|commonalty,emberiesség
10232,humankind,ˈ(h)yo͞omənˌkīnd,noun,emberiség,humanity|mankind|commonalty,
10233,humble,ˈhəmbəl,adjective,alázatos,lowly|submissive|obsequious|modest|lowly|unobtrusive|meek|unassertive|low|short|low-down,szerény|alacsony
10234,humbleness,,,alázat,,
10235,humbly,,,alázatosan,,
10236,humbug,ˈhəmˌbəg,noun,csaló,fraud|crook|swindler|trickster|blackleg|swindle|racket|quackery|bunco|roguery|fraud|deception|cheating|deceit|cheat,szélhámosság|csalás
10237,humbuggery,,,humbuggery,,
10238,humdinger,həmˈdiNGər,,humdinger,,
10239,humdrum,ˈhəmˌdrəm,adjective,unalmas,boring|dull|tedious|insipid|tiresome|bleak|dreary|barren|drear|dusty|unanimous|monotonous|monotone|muzzy|jog-trot,sivár|egyhangú
10240,humid,ˈ(h)yo͞omid,adjective,nedves,wet|moist|clammy|lush|dank|damp|clammy|moist|dank|raw,nyirkos
10241,humidity,(h)yo͞oˈmiditē,noun,páratartalom,moisture|wetness|wet|dampness|moist|dampness|moisture|damp|clamminess|moist,nedvesség|nyirkosság
10242,humiliate,(h)yo͞oˈmilēˌāt,verb,megaláz,humble|abase|abject|degrade,lealacsonyít
10243,humility,(h)yo͞oˈmilitē,noun,alázatosság,lowliness|obsequiousness|surrender|meekness,megadás
10244,hummer,,,kalapács,,
10245,humming,,adjective,zümmögő,abuzz,
10246,humongous,"(h)yo͞oˈmäNGgəs,-ˈməNG-",,humongous,,
10247,humor,ˈ(h)yo͞omər,noun,humor,"humour|cheerfulness|good humor|exhilaration|fun|high spirits|mood|morale|frame of mind|humour",jókedv|hangulat
10248,humorist,ˈ(h)yo͞omərist,noun,humorista,humourist|gagman|jester|humourist,"tréfás ember"
10249,humoristic,,,humoristic,,
10250,humorless,ˈ(h)yo͞omərlis,,humortalan,,
10251,humorous,ˈ(h)yo͞omərəs,adjective,tréfás,comic|facetious|comical|jesting|jocular|funny|amusing|side-splitting|facetious,mulatságos
10252,humorousness,,,humorousness,,
10253,hump,həmp,noun,púp,"hunch|hunk|hunchback|hill|mount|how|grumpiness|moodiness|ill humor|ill humour|low spirits",domb|rosszkedv
10254,humungous,"(h)yo͞oˈmäNGgəs,-ˈməNG-",,humungous,,
10255,hunch,hənCH,noun,púp,hump|hunk|hunchback|anticipation|premonition|presentiment|aura,előérzet
10256,hundred,ˈhəndrid,noun,száz,fivescore,"százas szám"
10257,hung,həNG,verb,akasztotta,,lógatta
10258,"hung up",,verb,letette,"hang|hang up|hook up|string up|gibbet|suspend|hang up|delay|protract|retard|defer|hang up|adjourn|put off|prorogue|hang up","felakaszt|leteszi a telefonkagylót|késleltet|elnapol"
10259,hunger,ˈhəNGgər,noun,éhség,longing|wistfulness,vágyakozás
10260,"hunger for",,,éhség,,
10261,hungry,ˈhəNGgrē,adjective,éhes,peckish|starveling|starving,éhező
10262,hunk,həNGk,noun,"nagy darab",chunk|hump|hunch|hunchback,púp
10263,"hunker down",,,"hunker le",,
10264,hunkers,ˈhəNGkərz,,guggolva,,
10265,hunks,,noun,fösvény,skinflint|tightwad|money-grubber,
10266,hunky-dory,"ˌhəNGkē ˈdôrē",,frankó,,
10267,hunt,hənt,noun,vadászat,hunting|chase|shikar|battue,hajtóvadászat
10268,"hunt  up",,verb,vadászni,"hunt up",felhajszol
10269,"hunt down",,verb,levadászni,"encompass|fence in|surround|mure","bekerít|becserkel|kézre kerít"
10270,"hunt through",,,vadászni,,
10271,hunter,ˈhən(t)ər,noun,vadász,shooter|jaeger|finder,kereső
10272,huntsman,ˈhəntsmən,noun,vadászlegény,,
10273,hurdle,ˈhərdl,noun,akadály,barrier|obstacle|obstruction|impediment|hindrance|dam|perineum|dike|dyke|obstacle,gát
10274,hurl,hərl,verb,odadob,,odahajít
10275,hurly,,,hurly,,
10276,hurly-burly,"ˈhərlē ˌbərlē",noun,felfordulás,mess|turmoil|upheaval|confusion|tumult|confusion|mess|chaos|clutter|turbulence,zűrzavar
10277,hurricane,"ˈhə-ri-,ˈhəriˌkān",noun,hurrikán,tornado|typhoon|whirlwind,forgószél
10278,hurried,ˈhərēd,adjective,sietős,hasty|precipitant|precipitate,
10279,hurriedly,,adverb,sebtében,slap-dash,
10280,hurry,"ˈhə-rē,ˈhərē",verb,siet,"hasten|hurry up|hie|accelerate|bustle|urge|hasten|expedite",siettet
10281,hurry-scurry,,noun,kapkodás,precipitance,
10282,hurry-skurry,,,siet-skurry,,
10283,hurt,hərt,verb,sért,pain|ache|smart|violate|injure|insult|pique|affront|mishandle|hit|wound|injure,fáj|megsért|bántalmaz|megsebesít
10284,hurtful,ˈhərtfəl,adjective,bántó,invidious|disobliging|insulting|injurious|disobliging,sértő
10285,hurting,,verb,fáj,hurt|pain|ache|smart|violate|hurt|injure|insult|pique|affront|hurt|mishandle|hit|wound|injure|hurt,megsért|bántalmaz|megsebesít
10286,hurtle,ˈhərtl,verb,zuhan,nose-dive|crash|bump|confront|conflict|collide,összeütközik
10287,hurtless,,,"kevésbé fáj",,
10288,husband,ˈhəzbənd,noun,férj,"man|hubby|old man",
10289,husbandry,ˈhəzbəndrē,noun,Állattartás,agriculture|thrift|frugality|parsimony|sparing,mezőgazdaság|takarékosság
10290,hush,həSH,noun,Csitt,silence|quietude|quiescence|quiescency,csend
10291,"hush up",,verb,elhallgat,"fall silent|dry up|pretermit",
10292,hushed,həSHt,verb,fojtott,"pacify|quieten|becalm|hush|lull|calm|appease|reconcile|tranquillize|quell|calm down|hush",lecsendesít|lecsillapít
10293,hush-hush,,adjective,titkos,"secret|confidential|clandestine|top secret|undercover|top secret","szigorúan bizalmas"
10294,husk,,,"eszébe jut",,
10295,husky,ˈhəskē,adjective,rekedt,hoarse|throaty,héjas
10296,hussy,"ˈhəsē,ˈhəzē",noun,ringyó,,"kacér lány"
10297,hustle,ˈhəsəl,verb,lökdösődik,,
10298,hustler,ˈhəslər,noun,tolakodó,intruder|meddler,lökdösődő
10299,hut,hət,noun,kunyhó,shack|cottage|cabin|lodge|hovel|booth,bódé
10300,hutch,həCH,noun,ketrec,cage|coop|chest|box|bin,ól|láda
10301,hutment,,,barakktábor,,
10302,hutzpa,,,hutzpa,,
10303,hutzpah,,,hutzpah,,
10304,hybrid,ˈhīˌbrid,adjective,hibrid,cross-bred,keresztezett
10305,hygienic,"-ˈjē-,hīˈjenik",adjective,higiénikus,sanitary|salubrious|medical|sanitary|sanitarian,egészségügyi
10306,hymn,him,noun,zsolozsma,even-song,"egyházi ének"
10307,hymnal,ˈhimnəl,adjective,himnikus,,
10308,hymnary,,,hymnary,,
10309,hymnbook,,noun,énekeskönyv,"hymn book",himnuszgyűjtemény
10310,hype,hīp,,hype,,
10311,hyper,ˈhīpər,prefix,hiper,hyper-|hyper-,hiper-|túlzottan
10312,hyperactive,ˌhīpərˈaktiv,,hiperaktív,,
10313,hyperbole,hīˈpərbəlē,noun,túlzás,"exaggeration|overstatement|extreme|tall story|enlargement|amplification|exaggeration|projection print|blow-up",nagyítás
10314,hyperbolize,hīˈpərbəˌlīz,,hyperbolize,,
10315,hyperbolized,hīˈpərbəˌlīz,,hyperbolized,,
10316,hypercritic,,,hypercritic,,
10317,hypercritical,ˌhīpərˈkritikəl,,hiperkritíkus,,
10318,hyperexcitable,,,hyperexcitable,,
10319,hyperintelligent,,,hiperintelligens,,
10320,hyperkinetic,ˌhīpərkəˈnetik,,hiperkinetikus,,
10321,hypersexual,,,hiperszexuális,,
10322,hyperventilate,ˌhīpərˈventlˌāt,,hyperventilate,,
10323,hypnosis,hipˈnōsis,noun,hipnózis,mesmerism,"hipnotikus állapot"
10324,hypnotic,hipˈnätik,adjective,hipnotikus,,
10325,hypnotism,ˈhipnəˌtizəm,,hipnózis,,
10326,hypnotize,ˈhipnəˌtīz,verb,hipnotizál,mesmerize|fascinate,megigéz
10327,hypocrisy,hiˈpäkrisē,noun,képmutatás,cant|sanctimoniousness,álszentség|hipokrízis
10328,hypocritical,ˌhipəˈkritikəl,adjective,álszent,hypocrite|pharisaical|sanctimonious,
10329,hypodermic,ˌhīpəˈdərmik,adjective,"bőr alá fecskendezett",subcutaneous|hypodermatic,"bőr alatti"
10330,"hypodermic needle",,,"injekciós tű",,
10331,"hypodermic syringe",,noun,"injekciós fecskendő",hypodermic,
10332,hypothecate,"hī-,həˈpäTHiˌkāt",verb,elzálogosít,pawn|pledge|bond|mortgage|gage,
10333,hypothesis,hīˈpäTHəsis,noun,hipotézis,assumption|assumption|supposition|surmise|guess,feltevés
10334,hypothesize,hīˈpäTHəˌsīz,verb,feltételez,assume|suppose|presume|presuppose|surmise,
10335,hypothetical,ˌhīpəˈTHetikəl,adjective,hipotetikus,conditional|provisory|conditioned|potential,feltételes
10336,hysteria,"-ˈsti(ə)rēə,hiˈsterēə",noun,hisztéria,hysterics,"beteges izgatottság"
10337,hysteric,hiˈsterik,,hisztérikus,,
10338,hysterical,hiˈsterikəl,adjective,hisztérikus,,
10339,ice,īs,noun,jég,"ice cream|icing",fagylalt|cukormáz
10340,iceberg,ˈīsˌbərg,noun,"úszó jéghegy",,
10341,ice-cold,,adjective,jéghideg,stony|stone-cold,
10342,icicle,ˈīsikəl,noun,jégcsap,,
10343,icky,ˈikē,,undorító,,
10344,icon,ˈīˌkän,noun,ikon,ikon,szentkép
10345,iconoclast,īˈkänəˌklast,noun,képromboló,,
10346,iconoclastic,īˌkänəˈklastik,,képromboló,,
10347,icy,ˈīsē,adjective,jeges,iced|glacial|frosty|frigid|gelid|cold|chill|chilled|algid,hideg
10348,id,id,,id,,
10349,idea,īˈdēə,noun,ötlet,thought,gondolat|eszem
10350,ideal,īˈdē(ə)l,noun,ideál,,eszmény
10351,idealist,īˈdē(ə)ˌlist,noun,idealista,,
10352,idealistic,īˌdē(ə)ˈlistik,adjective,idealista,starry-eyed,
10353,idealize,īˈdē(ə)ˌlīz,verb,idealizál,,eszményít
10354,idealizer,,,elképzelni,,
10355,ideally,īˈdē(ə)lē,adverb,ideálisan,,eszményien
10356,idealogue,idealogoye,,idealogii,,
10357,idealogy,idealogi,,idealogii,,
10358,ideate,,,tervezett,,
10359,ideation,ˌīdēˈāSHən,,gondolatok,,
10360,ideational,,,eszmei,,
10361,"idee fixe",,,"fix ötlet",,
10362,identical,īˈdentikəl,adjective,azonos,same|equal|identic|same|very|identic|self-same,ugyanaz
